IdPasajero,PlanetaOrigen,SuenoCriogenico,Cabina,Destino,Edad,ServicioVIP,ServicioHabitacion,Cafeteria,CentroComercial,Spa,CubiertaVR,Transportado,Iniciales
EXRNR4BE,Europa,True,B/262/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,AKE
EXSHMRYA,Europa,False,B/118/S,TRAPPIST-1e,45.0,False,3.0,2344.0,1100.0,498.0,0.0,True,ABZ
EXSU0BPO,Earth,True,G/1010/S,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,QTC
EXV3AR72,,False,F/736/S,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,False,TVF
EY1FZ1T8,Earth,True,G/224/S,TRAPPIST-1e,,False,0.0,,0.0,0.0,0.0,False,ZDV
EY9C6UMF,Europa,True,B/27/S,TRAPPIST-1e,27.0,False,0.0,0.0,,0.0,0.0,True,SIE
EYBF83AR,Earth,False,E/463/P,TRAPPIST-1e,24.0,False,1.0,194.0,0.0,0.0,632.0,True,EVY
EYHQ0HO2,Mars,False,F/656/P,TRAPPIST-1e,13.0,False,1007.0,0.0,142.0,295.0,0.0,False,IXV
EYHS5R58,Earth,True,F/1808/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,YHV
EYIZN9KS,Earth,False,G/44/S,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,,False,IAS
EYWGOAG2,Mars,False,F/1663/P,TRAPPIST-1e,29.0,False,1544.0,1.0,206.0,0.0,0.0,False,OBF
EZ30DANV,Earth,True,G/1497/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,WFX
EZ5M90JM,Earth,False,G/868/S,TRAPPIST-1e,36.0,False,0.0,0.0,33.0,677.0,0.0,False,JGU
EZL063LC,Earth,False,F/1533/P,TRAPPIST-1e,30.0,False,1110.0,0.0,439.0,5.0,0.0,False,DCF
EZQJBRF4,Mars,False,F/597/P,TRAPPIST-1e,71.0,True,901.0,0.0,1698.0,0.0,0.0,False,MXE
EZQZMCYE,Earth,True,G/117/S,PSO J318.5-22,10.0,False,0.0,0.0,0.0,0.0,0.0,False,EJK
EZRZAFCP,Earth,True,G/643/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,False,RTU
EZZCJQFB,Europa,True,C/137/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,FZA
F00650O6,Earth,True,G/27/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,True,LES
F03UUQ35,Europa,False,B/201/S,TRAPPIST-1e,26.0,True,0.0,0.0,0.0,0.0,0.0,True,KWZ
F0IHE5R8,Earth,False,G/1053/S,TRAPPIST-1e,24.0,False,0.0,0.0,53.0,652.0,0.0,True,XMC
F0QF7UO4,Earth,False,G/447/S,TRAPPIST-1e,21.0,False,3.0,0.0,0.0,881.0,0.0,False,HXX
F0QKT6Y8,Earth,False,F/1683/P,55 Cancri e,27.0,False,3.0,13.0,0.0,0.0,788.0,False,WZV
F0RRVYWK,Europa,False,D/190/S,TRAPPIST-1e,60.0,False,0.0,190.0,3.0,1964.0,30.0,False,CPA
F0W1RTW4,Mars,False,F/937/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,FOY
F1BP5M2B,Europa,False,D/47/P,55 Cancri e,26.0,False,0.0,304.0,0.0,3998.0,,False,TQC
F1HI3H5B,Europa,True,E/368/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,WAJ
F1PT48V0,Earth,False,F/356/S,55 Cancri e,25.0,False,0.0,0.0,1.0,735.0,25.0,False,PON
F1VKAOC5,Earth,False,F/950/P,,19.0,False,35.0,2.0,481.0,121.0,,False,QOU
F1ZQATFN,Earth,False,F/1532/S,TRAPPIST-1e,54.0,False,0.0,0.0,5.0,1268.0,26.0,False,FVP
F22583TY,Earth,False,F/1575/S,TRAPPIST-1e,30.0,False,0.0,0.0,779.0,0.0,18.0,False,MTC
F23DREC8,Europa,True,B/58/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,RYK
F26DJBFN,Mars,True,E/525/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,AHJ
F2C7KUCW,Earth,False,F/1644/P,TRAPPIST-1e,21.0,False,7.0,0.0,622.0,0.0,0.0,False,PFG
F2FX7W5D,Earth,True,G/176/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,SCR
F2M5M8BL,Mars,False,E/525/P,TRAPPIST-1e,,False,279.0,11.0,40.0,718.0,0.0,False,FGI
F2Z2YDYT,Earth,False,E/242/S,TRAPPIST-1e,29.0,False,25.0,692.0,0.0,0.0,1.0,True,WXG
F2ZWB3WK,Mars,False,E/71/P,TRAPPIST-1e,30.0,False,,0.0,0.0,679.0,0.0,False,ERJ
F32U8PSB,Mars,True,F/1541/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,YUC
F34NXZDK,Earth,True,G/1020/P,TRAPPIST-1e,33.0,False,,0.0,0.0,0.0,0.0,False,FQR
F37W6BC4,Mars,False,F/1169/P,TRAPPIST-1e,28.0,False,1909.0,0.0,0.0,0.0,6.0,False,HMZ
F3CMP63T,Earth,False,F/619/S,TRAPPIST-1e,19.0,False,64.0,0.0,453.0,174.0,6.0,False,IBZ
F3H3P5JU,Earth,False,E/321/S,55 Cancri e,41.0,False,4.0,737.0,0.0,51.0,0.0,False,LLS
F3JEKCOB,Earth,False,F/1109/S,TRAPPIST-1e,22.0,False,514.0,0.0,2.0,129.0,583.0,False,CIV
F3T8WY02,Earth,True,G/1429/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,RID
F3TDHRPA,Europa,True,,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,DPG
F4DJ3MH9,Earth,True,G/1378/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,SKR
F4V26GR1,Earth,False,E/587/S,TRAPPIST-1e,24.0,False,771.0,0.0,22.0,0.0,0.0,False,HOX
F4XYJ5JA,Mars,False,F/747/S,TRAPPIST-1e,41.0,False,1144.0,12.0,14.0,22.0,0.0,False,AEG
F59E43S8,Earth,False,G/877/S,TRAPPIST-1e,57.0,False,685.0,,0.0,0.0,,False,KKY
F5G0IM8H,Earth,False,F/1192/S,PSO J318.5-22,50.0,False,199.0,0.0,182.0,0.0,,False,TBX
F5ICZN1F,Mars,True,F/609/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,TGC
F5RHN6L6,Mars,False,F/114/P,55 Cancri e,33.0,False,840.0,642.0,402.0,21.0,0.0,False,WTU
F5VIT2P1,Earth,False,F/1242/S,PSO J318.5-22,32.0,False,397.0,0.0,7.0,182.0,5.0,False,UVA
F6TE1WTI,Europa,True,C/50/P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,OZD
F6TZS5CM,Mars,False,E/13/S,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,False,BVL
F76ZI75K,Earth,False,,TRAPPIST-1e,27.0,False,0.0,89.0,874.0,34.0,0.0,True,RJY
F77YHJMP,Earth,False,G/387/P,TRAPPIST-1e,49.0,False,712.0,1.0,0.0,0.0,,False,YZU
F7HGT08G,Earth,False,F/843/P,TRAPPIST-1e,19.0,False,169.0,399.0,,97.0,0.0,True,LEL
F7I4FF8H,Europa,False,A/65/S,TRAPPIST-1e,34.0,True,0.0,5210.0,0.0,1332.0,2.0,True,NRY
F7SIVM3X,Mars,True,F/603/S,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,QZK
F7UH6QQU,Mars,False,D/147/P,55 Cancri e,23.0,False,49.0,0.0,2716.0,0.0,0.0,True,LMH
F7VFYGF3,Europa,False,,55 Cancri e,52.0,False,0.0,2.0,0.0,10976.0,810.0,False,ACF
F893QN8L,Mars,True,F/95/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,CAS
F8DJU7Q4,Europa,True,B/212/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,,True,YBC
F8H3JXYA,Europa,True,B/281/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,DHQ
F8J3341V,Earth,,,TRAPPIST-1e,19.0,False,68.0,0.0,0.0,719.0,0.0,False,GIL
F8M4O817,Europa,True,B/186/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,BMB
F8RF3ALP,Earth,True,G/1469/S,55 Cancri e,55.0,,0.0,0.0,0.0,0.0,0.0,False,RSP
F8ZAF5HU,Earth,True,G/145/S,55 Cancri e,17.0,False,,0.0,0.0,0.0,0.0,False,DLQ
F90MRVQF,Mars,False,D/274/P,TRAPPIST-1e,29.0,False,257.0,0.0,782.0,8.0,3.0,False,YPH
F9DP2OGG,Earth,False,G/1395/S,TRAPPIST-1e,40.0,False,909.0,0.0,0.0,0.0,0.0,False,IRX
F9J7VKGK,Earth,False,F/1514/P,TRAPPIST-1e,18.0,False,0.0,949.0,0.0,0.0,0.0,False,RAR
F9M83PIU,Earth,True,G/201/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,TCM
FACTFNXO,Mars,False,F/745/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,YOY
FADLBX58,Europa,False,A/20/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,False,EXW
FAE1P97E,Mars,False,F/1114/P,55 Cancri e,0.0,False,0.0,0.0,,0.0,0.0,True,DSX
FAHZ7APR,Europa,False,C/290/P,TRAPPIST-1e,46.0,False,1384.0,229.0,0.0,1572.0,1.0,False,XRN
FAZBH1DU,Mars,False,F/475/P,TRAPPIST-1e,46.0,False,1290.0,0.0,57.0,0.0,0.0,False,QYD
FB6B2TAC,Earth,False,E/297/S,TRAPPIST-1e,20.0,False,0.0,25.0,0.0,0.0,803.0,True,WYE
FB9VWTOY,Earth,False,G/98/P,,20.0,False,1724.0,0.0,0.0,1.0,0.0,False,IBZ
FBAY2FIW,Earth,True,G/919/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,COC
FBL3MY2E,Earth,False,F/547/S,TRAPPIST-1e,17.0,False,5.0,756.0,0.0,0.0,0.0,True,RUT
FBTV0UZX,Earth,True,G/748/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,HCE
FBUFSY6X,Earth,False,F/673/P,TRAPPIST-1e,24.0,False,11.0,0.0,9.0,2645.0,2.0,False,HKN
FC4VNFNQ,Mars,True,F/1440/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,QLG
FC4ZW0BA,Europa,True,C/73/S,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,SFM
FC6K1I3T,Mars,False,F/969/P,TRAPPIST-1e,29.0,False,298.0,0.0,888.0,5.0,0.0,True,WML
FCHDCH5E,Europa,False,A/50/S,TRAPPIST-1e,30.0,True,0.0,1172.0,183.0,91.0,0.0,True,ZYR
FCKNMHQM,Europa,True,B/111/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,BLR
FCLP68JU,Earth,True,G/412/P,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,QVQ
FCPC6EL3,Europa,True,E/336/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,HWY
FCRSGMMO,Mars,False,D/180/P,55 Cancri e,25.0,False,1410.0,123.0,26.0,9.0,812.0,False,SPZ
FCUX7FWR,Mars,True,,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,CBR
FD2Y72SQ,Mars,True,F/972/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,RZU
FD6ZHVDT,Earth,False,F/742/S,TRAPPIST-1e,24.0,False,45.0,588.0,5.0,7.0,0.0,True,EYW
FDK3S5D0,,False,G/594/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,GOV
FDOW7F7A,Mars,True,F/1237/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,MEM
FDX6O72M,Europa,False,A/67/S,55 Cancri e,31.0,False,0.0,225.0,0.0,301.0,4090.0,False,HDV
FE633OGU,Earth,False,F/198/S,55 Cancri e,22.0,False,,0.0,21.0,0.0,0.0,False,GRK
FE691LE1,Europa,True,C/239/P,55 Cancri e,23.0,,0.0,0.0,0.0,0.0,0.0,True,UPG
FE7M1220,,False,E/342/P,TRAPPIST-1e,64.0,False,469.0,700.0,2.0,1.0,0.0,False,VMG
FEICVHYK,Mars,True,F/163/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,QDW
FENA4PLA,Europa,True,B/270/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,OAP
FF1LZ29B,Earth,False,F/50/P,TRAPPIST-1e,43.0,False,,888.0,0.0,0.0,0.0,False,FQX
FF2BMU9K,Earth,True,G/90/S,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,True,KCC
FF6PVNSA,Earth,True,G/1091/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,XSB
FF7FBNVU,Earth,False,F/558/P,TRAPPIST-1e,31.0,False,0.0,243.0,1.0,559.0,0.0,False,TVB
FFCTS6UD,Mars,False,D/39/P,,18.0,False,885.0,0.0,32.0,0.0,0.0,False,SPF
FFDM3R27,Mars,True,,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,FHB
FFF49WU7,Mars,True,F/1213/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,MQW
FFSB7DK8,Earth,True,G/156/P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,LDC
FFZT6CG8,Earth,True,G/1345/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,LLA
FG6NHG6P,Earth,True,G/293/S,TRAPPIST-1e,30.0,False,0.0,,0.0,0.0,0.0,True,FSG
FG6WT0YD,Mars,False,F/8/P,TRAPPIST-1e,43.0,False,1125.0,0.0,136.0,48.0,0.0,False,FTR
FGB16GDG,Earth,False,G/265/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,URE
FGCF4R2S,Earth,False,G/1156/S,TRAPPIST-1e,16.0,False,4.0,1666.0,0.0,35.0,40.0,True,WVL
FGGA74RH,Europa,True,C/293/S,PSO J318.5-22,30.0,False,0.0,0.0,0.0,0.0,0.0,True,UPK
FGKN00GH,Earth,False,G/421/P,TRAPPIST-1e,28.0,False,804.0,2.0,13.0,0.0,62.0,False,NWF
FGPBRQB9,Europa,True,C/329/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,JVH
FGT2CS9G,Earth,False,F/1451/S,TRAPPIST-1e,36.0,False,0.0,7.0,661.0,0.0,93.0,True,LLG
FGT7L995,Earth,,G/1267/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,FVD
FH8MV548,Earth,False,G/970/P,TRAPPIST-1e,36.0,False,9.0,247.0,0.0,482.0,16.0,False,VCM
FHG2DCST,Earth,,E/587/P,TRAPPIST-1e,33.0,False,1060.0,403.0,1.0,0.0,145.0,False,LBO
FHHZEUMB,Mars,False,F/979/P,TRAPPIST-1e,26.0,False,17.0,0.0,746.0,394.0,0.0,False,UHT
FHNNLOS0,Europa,False,A/22/P,TRAPPIST-1e,57.0,False,0.0,1514.0,0.0,72.0,1393.0,False,DQI
FHR20UDH,Europa,True,D/68/P,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,BFG
FHSLSACI,Earth,False,F/933/P,TRAPPIST-1e,20.0,False,9.0,0.0,157.0,525.0,0.0,False,UUG
FHWIAUPG,Europa,,B/175/S,TRAPPIST-1e,33.0,False,0.0,4017.0,,,2260.0,True,HZS
FI0VKTEE,Mars,True,F/206/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,NYA
FI288Z5T,Mars,False,F/1050/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,KPF
FIAMO3C4,Earth,False,F/632/P,TRAPPIST-1e,19.0,False,0.0,0.0,1752.0,187.0,0.0,True,ZVU
FIEHS68C,,True,G/620/P,TRAPPIST-1e,13.0,False,0.0,,0.0,,0.0,True,CMK
FIHKKP52,Earth,True,G/50/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,WLP
FIKH167V,Earth,False,F/1704/S,TRAPPIST-1e,14.0,False,0.0,1427.0,148.0,0.0,7.0,True,BSG
FISHCJRM,Earth,False,G/1046/S,TRAPPIST-1e,51.0,False,0.0,10.0,388.0,1380.0,0.0,False,MLI
FIVOHRNB,Earth,False,E/22/P,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,False,UCT
FJ17254F,Earth,True,G/109/P,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,True,FNE
FJ21LMUE,,True,C/297/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,VSQ
FJ29MUW9,Earth,False,E/582/S,55 Cancri e,24.0,False,0.0,784.0,5.0,0.0,1.0,True,VCH
FJ3MZYIV,Earth,False,,TRAPPIST-1e,32.0,False,0.0,600.0,80.0,0.0,18.0,False,AQR
FJ7WE29D,Mars,False,D/44/S,TRAPPIST-1e,54.0,False,704.0,0.0,431.0,0.0,47.0,False,MBH
FJ9ESUW3,Mars,False,E/502/P,TRAPPIST-1e,27.0,False,1730.0,0.0,379.0,5.0,0.0,False,BNH
FJCQDOXI,Earth,True,G/974/P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,False,YHL
FK5J2BOX,Earth,False,,PSO J318.5-22,,,0.0,440.0,0.0,0.0,334.0,False,AUV
FKCMS96M,Europa,True,B/151/P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,TLU
FKEEBRD3,Earth,True,G/696/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,PNJ
FKF9LIZI,Mars,False,D/56/S,TRAPPIST-1e,55.0,False,938.0,0.0,82.0,0.0,162.0,False,JOK
FKJ0Z2T2,Earth,False,E/499/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,SIG
FKLAKIRW,Earth,False,G/278/S,TRAPPIST-1e,21.0,False,0.0,0.0,809.0,0.0,0.0,False,UDA
FKS8U15X,Europa,False,D/285/P,TRAPPIST-1e,39.0,False,2101.0,41.0,0.0,525.0,19.0,False,QVV
FKZE7VI6,,True,E/450/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,FUJ
FL9CTARQ,Earth,,F/541/P,TRAPPIST-1e,17.0,False,0.0,604.0,0.0,0.0,218.0,False,UVQ
FLEFHIQF,Earth,False,G/1301/P,TRAPPIST-1e,22.0,False,6.0,21.0,0.0,782.0,0.0,False,EHC
FLMXY1ZN,Europa,True,C/251/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,BWH
FLPDFT95,Earth,True,G/50/P,55 Cancri e,,False,0.0,0.0,,0.0,0.0,True,GDL
FLZ69BAD,Earth,False,G/845/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,AOJ
FM7QODSY,Earth,False,,TRAPPIST-1e,22.0,False,718.0,2.0,50.0,0.0,0.0,True,NDE
FM8QBQRR,Europa,False,C/201/P,55 Cancri e,27.0,False,0.0,6924.0,849.0,149.0,1166.0,True,OGE
FMLA4QJZ,Europa,False,A/51/S,55 Cancri e,43.0,True,0.0,3172.0,0.0,26.0,4376.0,False,EPF
FMLS2HJT,Earth,True,G/516/P,TRAPPIST-1e,39.0,,0.0,0.0,0.0,0.0,0.0,False,LXX
FMMWWIPG,Earth,False,F/1113/S,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,716.0,False,NTA
FNEOAFCJ,Mars,True,F/856/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,WZD
FNI0BD6Q,Mars,True,E/544/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,YUZ
FNIBO8E2,Earth,False,G/362/P,TRAPPIST-1e,22.0,False,38.0,483.0,80.0,47.0,121.0,True,ZLJ
FNKKQ2KI,Europa,False,B/166/S,55 Cancri e,20.0,False,354.0,1546.0,323.0,284.0,315.0,True,SPI
FNNHUHBW,Europa,False,E/541/S,TRAPPIST-1e,30.0,False,209.0,157.0,2566.0,171.0,472.0,False,VPE
FNVZXS7A,Earth,True,G/873/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,OKO
FNW4LRHP,Mars,False,D/19/P,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,True,GNU
FNZB41IV,Earth,False,G/439/S,TRAPPIST-1e,36.0,False,625.0,0.0,260.0,0.0,0.0,False,KRD
FO1FMEPA,Earth,False,F/621/S,55 Cancri e,18.0,False,0.0,,14.0,625.0,0.0,False,TQV
FO3XX0EM,Earth,False,E/129/S,TRAPPIST-1e,18.0,False,0.0,0.0,19.0,467.0,,False,BRN
FO74216C,Mars,True,E/270/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,HLX
FOAH7DDM,Earth,True,G/1088/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,OYC
FOASEKGX,Earth,False,F/378/S,55 Cancri e,22.0,,0.0,0.0,30.0,499.0,138.0,False,MDB
FOV5LDK1,Earth,False,F/1621/S,TRAPPIST-1e,29.0,False,324.0,0.0,546.0,0.0,0.0,False,AEX
FOV9OYP4,Earth,True,G/81/P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,False,EBH
FP21CX4V,Earth,False,F/254/P,55 Cancri e,38.0,False,0.0,0.0,591.0,40.0,173.0,False,VDM
FP88T8YC,Mars,False,F/1466/P,TRAPPIST-1e,62.0,False,453.0,1.0,1911.0,0.0,0.0,False,QFC
FP9GU8WR,Mars,True,E/422/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,CEW
FPAE2NTF,Earth,False,F/87/S,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,False,XWC
FPG4UIOL,Earth,True,G/1476/S,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,True,WTJ
FPQE7KSL,Earth,True,G/1306/P,PSO J318.5-22,44.0,False,0.0,0.0,,0.0,0.0,True,YNZ
FPQRYUHW,Europa,True,C/198/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,ASR
FPRNBCG2,Mars,True,F/1793/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,MSK
FPTIR6QV,Earth,,F/258/S,55 Cancri e,35.0,False,775.0,14.0,0.0,610.0,4.0,False,JPV
FPUQJARE,Europa,False,C/123/P,55 Cancri e,25.0,,0.0,17432.0,0.0,241.0,2102.0,True,TED
FPVYPG3O,Earth,True,G/1300/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,EZG
FQ6AKU6B,Earth,True,G/1046/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,SUU
FQCQTPSU,Earth,False,G/1040/S,TRAPPIST-1e,31.0,False,294.0,480.0,31.0,3.0,0.0,True,ALU
FQDLL616,Europa,False,E/364/S,55 Cancri e,36.0,,380.0,686.0,0.0,295.0,1247.0,False,JOI
FQJAL2Z6,Europa,False,B/23/P,TRAPPIST-1e,49.0,False,3573.0,1308.0,316.0,641.0,25.0,False,EIV
FQK6YVSX,Europa,,C/244/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,HZQ
FQKCD72N,Europa,False,B/92/P,55 Cancri e,54.0,True,0.0,2062.0,2.0,19.0,1618.0,False,UUH
FR9B1J5U,Mars,False,F/1197/P,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,False,KFV
FRU8JSU2,Earth,False,E/0/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,ICZ
FSAU0IJA,Europa,False,D/205/P,TRAPPIST-1e,29.0,False,0.0,6.0,0.0,0.0,5531.0,False,CAY
FSAXA1UT,Europa,False,D/94/P,55 Cancri e,37.0,False,0.0,2065.0,1650.0,356.0,1.0,True,OAI
FSBPLGPU,Earth,False,G/550/P,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False,HZF
FSQ95V4H,Earth,True,G/499/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,EWV
FSQPLXMW,Europa,False,C/127/P,TRAPPIST-1e,57.0,False,205.0,4415.0,0.0,1589.0,305.0,False,EVT
FSR2G5DK,Earth,False,F/1858/P,PSO J318.5-22,16.0,,0.0,0.0,761.0,0.0,0.0,False,XHB
FSVVJUQV,Mars,False,E/332/P,TRAPPIST-1e,17.0,False,13.0,0.0,565.0,367.0,1.0,False,OXJ
FTC4GEQR,Earth,False,F/701/P,TRAPPIST-1e,19.0,False,90.0,0.0,0.0,74.0,595.0,False,CXW
FTDILWIU,Earth,False,G/554/S,TRAPPIST-1e,20.0,False,1.0,760.0,,21.0,0.0,False,ECJ
FTFSIYG0,Earth,True,G/33/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,ITN
FTFYBM7K,Mars,False,F/1412/P,TRAPPIST-1e,41.0,False,145.0,0.0,2383.0,30.0,40.0,True,WYJ
FTL6R306,Earth,True,G/1032/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,OOK
FTQGSTQZ,Mars,True,F/1784/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,,0.0,True,DDW
FU25FI4S,Mars,False,D/88/P,TRAPPIST-1e,53.0,False,520.0,0.0,442.0,0.0,0.0,True,LSQ
FUJ72NAY,Mars,True,F/1144/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,SIS
FUJDW72S,Earth,True,G/1411/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,NTS
FUVJZPRY,Mars,True,F/27/S,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,True,FMD
FUY2VAM0,Earth,True,G/1346/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,,0.0,True,NSZ
FUYAE5OD,Europa,False,A/10/P,55 Cancri e,30.0,False,0.0,3628.0,289.0,1737.0,4987.0,False,JDP
FUYH5EAG,Earth,False,G/1116/S,TRAPPIST-1e,38.0,False,190.0,1.0,616.0,0.0,,True,KQU
FVARVXWL,Earth,False,F/1161/S,TRAPPIST-1e,16.0,,0.0,0.0,641.0,33.0,29.0,True,NNC
FVQFPHTU,Earth,False,G/520/P,TRAPPIST-1e,50.0,False,293.0,0.0,21.0,573.0,0.0,False,FSR
FVR89S2P,Mars,True,F/103/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,LSQ
FVTPI4YU,Mars,False,E/206/S,TRAPPIST-1e,26.0,False,912.0,0.0,43.0,0.0,0.0,False,BHI
FW1K6F59,Mars,False,F/868/S,TRAPPIST-1e,58.0,False,1246.0,0.0,66.0,36.0,0.0,False,OIK
